N/D;Airport;Flight Number;A/D;Time;From;To;Ops Days;Org/Nxt;Prv/Fin;Seats;A/C;STC;Frequency;Wait;;;;Season;Rotation ID;Code;Registration;Last Update;
N;LYS;EC 4376;A;1315;20250714;20250721;1000000;MAH;MAH;156;319;J;1;;;;;S25;6643;;;20MAY25 1250;
N;LYS;EC 4376;A;0840;20250717;20250717;0004000;MAH;MAH;156;319;J;1;;;;;S25;6644;;;20MAY25 1247;
N;LYS;EC 4376;A;0840;20250724;20250731;0004000;MAH;MAH;186;320;J;1;;;;;S25;6645;;;06MAY25 1508;
N;LYS;EC 4376;A;0910;20250727;20250810;0000007;MAH;MAH;186;320;J;1;;;;;S25;6646;;;22MAY25 1255;
N;LYS;EC 4376;A;1315;20250728;20250811;1000000;MAH;MAH;186;320;J;1;;;;;S25;6647;;;22MAY25 1256;
N;LYS;EC 4376;A;1250;20250729;20250729;0200000;MAH;MAH;186;320;J;1;;;;;S25;6648;;;09JUL25 0804;
N;LYS;EC 4376;A;2145;20250801;20250801;0000500;MAH;MAH;156;319;J;1;;;;;S25;6649;;;22MAY25 1257;
N;LYS;EC 4376;A;1330;20250802;20250802;0000060;MAH;MAH;186;320;J;1;;;;;S25;6650;;;22MAY25 1256;
N;LYS;EC 4376;A;1250;20250805;20250826;0200000;MAH;MAH;156;319;J;1;;;;;S25;6651;;;22MAY25 1256;
N;LYS;EC 4376;A;0840;20250807;20250821;0004000;MAH;MAH;186;320;J;1;;;;;S25;6652;;;22MAY25 1255;
N;LYS;EC 4376;A;2145;20250808;20250815;0000500;MAH;MAH;186;320;J;1;;;;;S25;6653;;;22MAY25 1257;
N;LYS;EC 4376;A;1330;20250809;20250823;0000060;MAH;MAH;156;319;J;1;;;;;S25;6654;;;22MAY25 1256;
N;LYS;EC 4376;A;0910;20250817;20250817;0000007;MAH;MAH;156;319;J;1;;;;;S25;6655;;;22MAY25 1255;
N;LYS;EC 4376;A;1315;20250818;20250818;1000000;MAH;MAH;156;319;J;1;;;;;S25;6656;;;22MAY25 1256;
N;LYS;EC 4376;A;2145;20250822;20250829;0000500;MAH;MAH;156;319;J;1;;;;;S25;6657;;;22MAY25 1257;
N;LYS;EC 4376;A;0910;20250824;20250831;0000007;MAH;MAH;186;320;J;1;;;;;S25;6658;;;22MAY25 1255;
N;LYS;EC 4376;A;1315;20250825;20250825;1000000;MAH;MAH;186;320;J;1;;;;;S25;6659;;;22MAY25 1256;
N;LYS;EC 4376;A;0840;20250828;20250828;0004000;MAH;MAH;156;319;J;1;;;;;S25;6660;;;22MAY25 1255;
N;LYS;EC 4376;A;1330;20250830;20250830;0000060;MAH;MAH;186;320;J;1;;;;;S25;6661;;;22MAY25 1256;
N;LYS;EC 4376;A;1600;20250904;20250918;0004000;MAH;MAH;186;320;J;1;;;;;S25;6662;;;03JUL25 1051;
N;LYS;EC 4376;A;1305;20250907;20250928;0000007;MAH;MAH;186;320;J;1;;;;;S25;6663;;;03JUL25 1050;
N;LYS;EC 4376;A;1600;20250925;20250925;0004000;MAH;MAH;156;319;J;1;;;;;S25;6664;;;03JUL25 1051;
N;LYS;EC 4376;A;1600;20251002;20251002;0004000;MAH;MAH;156;319;J;1;;;;;S25;6665;;;31JUL25 1505;
N;LYS;EC 4376;A;1305;20251005;20251019;0000007;MAH;MAH;186;320;J;1;;;;;S25;6666;;;31JUL25 1502;
N;LYS;EC 4376;A;1600;20251009;20251016;0004000;MAH;MAH;186;320;J;1;;;;;S25;6667;;;31JUL25 1505;
N;LYS;EC 4376;A;1600;20251023;20251023;0004000;MAH;MAH;156;319;J;1;;;;;S25;6668;;;31JUL25 1505;
N;LYS;EC 4377;D;1310;20250401;20250617;0200000;ACE;ACE;186;320;J;1;;;;;S25;6669;;;10OCT24 1554;
N;LYS;EC 4377;D;0635;20250405;20250621;0000060;ACE;ACE;186;320;J;1;;;;;S25;6670;;;10OCT24 1554;
N;LYS;EC 4377;D;1335;20250625;20250827;0030000;ACE;ACE;186;320;J;1;;;;;S25;6671;;;10OCT24 1554;
N;LYS;EC 4377;D;0725;20250629;20250831;0000007;ACE;ACE;186;320;J;1;;;;;S25;6672;;;10OCT24 1554;
N;LYS;EC 4377;D;1310;20250902;20251021;0200000;ACE;ACE;186;320;J;1;;;;;S25;6673;;;10OCT24 1554;
N;LYS;EC 4377;D;0635;20250906;20251025;0000060;ACE;ACE;186;320;J;1;;;;;S25;6674;;;10OCT24 1554;
N;LYS;EC 4378;A;2120;20250401;20250617;0200000;ACE;ACE;186;320;J;1;;;;;S25;6675;;;10OCT24 1554;
N;LYS;EC 4378;A;1440;20250405;20250621;0000060;ACE;ACE;186;320;J;1;;;;;S25;6676;;;10OCT24 1554;
N;LYS;EC 4378;A;2135;20250625;20250827;0030000;ACE;ACE;186;320;J;1;;;;;S25;6677;;;10OCT24 1554;
N;LYS;EC 4378;A;1540;20250629;20250831;0000007;ACE;ACE;186;320;J;1;;;;;S25;6678;;;10OCT24 1554;
N;LYS;EC 4378;A;2120;20250902;20251021;0200000;ACE;ACE;186;320;J;1;;;;;S25;6679;;;10OCT24 1554;
N;LYS;EC 4378;A;1440;20250906;20251025;0000060;ACE;ACE;186;320;J;1;;;;;S25;6680;;;10OCT24 1554;
N;LYS;EC 4379;D;1745;20250625;20250625;0030000;IBZ;IBZ;186;320;J;1;;;;;S25;6681;;;06MAY25 1511;
N;LYS;EC 4379;D;1905;20250628;20250712;0000060;IBZ;IBZ;186;320;J;1;;;;;S25;6682;;;06MAY25 1510;
N;LYS;EC 4379;D;1745;20250709;20250709;0030000;IBZ;IBZ;186;320;J;1;;;;;S25;6683;;;06MAY25 1511;
N;LYS;EC 4379;D;1745;20250716;20250716;0030000;IBZ;IBZ;156;319;J;1;;;;;S25;6684;;;20MAY25 1250;
N;LYS;EC 4379;D;1905;20250719;20250726;0000060;IBZ;IBZ;156;319;J;1;;;;;S25;6685;;;20MAY25 1249;
N;LYS;EC 4379;D;1745;20250723;20250723;0030000;IBZ;IBZ;186;320;J;1;;;;;S25;6686;;;06MAY25 1511;
N;LYS;EC 4379;D;1745;20250730;20250730;0030000;IBZ;IBZ;156;319;J;1;;;;;S25;6687;;;20MAY25 1250;
N;LYS;EC 4379;D;1905;20250802;20250809;0000060;IBZ;IBZ;156;319;J;1;;;;;S25;6688;;;22MAY25 1307;
N;LYS;EC 4379;D;1745;20250806;20250806;0030000;IBZ;IBZ;186;320;J;1;;;;;S25;6689;;;22MAY25 1307;
N;LYS;EC 4379;D;1745;20250813;20250813;0030000;IBZ;IBZ;156;319;J;1;;;;;S25;6690;;;22MAY25 1307;
N;LYS;EC 4379;D;1905;20250816;20250823;0000060;IBZ;IBZ;186;320;J;1;;;;;S25;6691;;;21JUL25 1001;
N;LYS;EC 4379;D;1745;20250820;20250827;0030000;IBZ;IBZ;186;320;J;1;;;;;S25;6692;;;22MAY25 1307;
N;LYS;EC 4379;D;1905;20250830;20250830;0000060;IBZ;IBZ;156;319;J;1;;;;;S25;6693;;;21JUL25 1001;
N;LYS;EC 4379;D;0925;20250902;20250909;0200000;IBZ;IBZ;156;319;J;1;;;;;S25;6694;;;03JUL25 1049;
N;LYS;EC 4379;D;0925;20250916;20250916;0200000;IBZ;IBZ;186;320;J;1;;;;;S25;6695;;;03JUL25 1049;
N;LYS;EC 4380;A;2145;20250625;20250625;0030000;IBZ;IBZ;186;320;J;1;;;;;S25;6696;;;06MAY25 1512;
N;LYS;EC 4380;A;2255;20250628;20250712;0000060;IBZ;IBZ;186;320;J;1;;;;;S25;6697;;;06MAY25 1512;
N;LYS;EC 4380;A;2145;20250709;20250709;0030000;IBZ;IBZ;186;320;J;1;;;;;S25;6698;;;06MAY25 1512;
N;LYS;EC 4380;A;2145;20250716;20250716;0030000;IBZ;IBZ;156;319;J;1;;;;;S25;6699;;;20MAY25 1251;
N;LYS;EC 4380;A;2255;20250719;20250726;0000060;IBZ;IBZ;156;319;J;1;;;;;S25;6700;;;20MAY25 1251;
N;LYS;EC 4380;A;2145;20250723;20250723;0030000;IBZ;IBZ;186;320;J;1;;;;;S25;6701;;;06MAY25 1512;
N;LYS;EC 4380;A;2145;20250730;20250730;0030000;IBZ;IBZ;156;319;J;1;;;;;S25;6702;;;20MAY25 1251;
N;LYS;EC 4380;A;2255;20250802;20250809;0000060;IBZ;IBZ;156;319;J;1;;;;;S25;6703;;;22MAY25 1303;
N;LYS;EC 4380;A;2145;20250806;20250806;0030000;IBZ;IBZ;186;320;J;1;;;;;S25;6704;;;22MAY25 1257;
N;LYS;EC 4380;A;2145;20250813;20250813;0030000;IBZ;IBZ;156;319;J;1;;;;;S25;6705;;;22MAY25 1257;
N;LYS;EC 4380;A;2255;20250816;20250823;0000060;IBZ;IBZ;186;320;J;1;;;;;S25;6706;;;21JUL25 1015;
N;LYS;EC 4380;A;2145;20250820;20250827;0030000;IBZ;IBZ;186;320;J;1;;;;;S25;6707;;;22MAY25 1257;
N;LYS;EC 4380;A;2255;20250830;20250830;0000060;IBZ;IBZ;156;319;J;1;;;;;S25;6708;;;21JUL25 1015;
N;LYS;EC 4380;A;1315;20250902;20250909;0200000;IBZ;IBZ;156;319;J;1;;;;;S25;6709;;;03JUL25 1050;
N;LYS;EC 4380;A;1315;20250916;20250916;0200000;IBZ;IBZ;186;320;J;1;;;;;S25;6710;;;03JUL25 1050;
N;LYS;EC 4381;D;0520;20250331;20250331;1000000;BCN;BCN;186;320;J;1;;;;;S25;6711;;;05MAR25 1041;
N;LYS;EC 4381;D;0520;20250407;20250407;1000000;BCN;BCN;186;320;J;1;;;;;S25;6712;;;31MAR25 1222;
N;LYS;EC 4381;D;0520;20250414;20250414;1000000;BCN;BCN;156;319;J;1;;;;;S25;6713;;;31MAR25 1222;
N;LYS;EC 4381;D;0520;20250421;20250421;1000000;BCN;BCN;186;320;J;1;;;;;S25;6714;;;05MAR25 1041;
N;LYS;EC 4381;D;0520;20250428;20250428;1000000;BCN;BCN;156;319;J;1;;;;;S25;6715;;;05MAR25 1041;
N;LYS;EC 4381;D;0520;20250505;20250505;1000000;BCN;BCN;186;320;J;1;;;;;S25;6716;;;19MAR25 1450;
N;LYS;EC 4381;D;0520;20250512;20250512;1000000;BCN;BCN;156;319;J;1;;;;;S25;6717;;;19MAR25 1450;
N;LYS;EC 4381;D;0520;20250519;20250519;1000000;BCN;BCN;186;320;J;1;;;;;S25;6718;;;19MAR25 1450;
N;LYS;EC 4381;D;0845;20250523;20250523;0000500;BCN;BCN;186;320;J;1;;;;;S25;6719;;;30MAY25 1113;
N;LYS;EC 4381;D;0520;20250526;20250526;1000000;BCN;BCN;156;319;J;1;;;;;S25;6720;;;17APR25 0835;
N;LYS;EC 4381;D;0845;20250530;20250530;0000500;BCN;BCN;186;32N;J;1;;;;;S25;6721;;;30MAY25 1113;
N;LYS;EC 4381;D;0520;20250602;20250616;1000000;BCN;BCN;186;320;J;1;;;;;S25;6722;;;17APR25 0835;
N;LYS;EC 4381;D;0845;20250606;20250620;0000500;BCN;BCN;186;320;J;1;;;;;S25;6723;;;30MAY25 1113;
N;LYS;EC 4381;D;0520;20250901;20250915;1000000;BCN;BCN;156;319;J;1;;;;;S25;6724;;;03JUL25 1049;
N;LYS;EC 4381;D;0845;20250905;20250926;0000500;BCN;BCN;156;319;J;1;;;;;S25;6725;;;03JUL25 1049;
N;LYS;EC 4381;D;0520;20250922;20251013;1000000;BCN;BCN;186;320;J;1;;;;;S25;6726;;;31JUL25 1503;
N;LYS;EC 4381;D;0845;20251003;20251010;0000500;BCN;BCN;186;320;J;1;;;;;S25;6727;;;31JUL25 1503;
N;LYS;EC 4381;D;0845;20251017;20251024;0000500;BCN;BCN;156;319;J;1;;;;;S25;6728;;;31JUL25 1503;
N;LYS;EC 4381;D;0520;20251020;20251020;1000000;BCN;BCN;156;319;J;1;;;;;S25;6729;;;31JUL25 1503;
N;LYS;EC 4382;A;0845;20250331;20250331;1000000;BCN;BCN;186;320;J;1;;;;;S25;6730;;;14FEB25 1411;
N;LYS;EC 4382;A;0845;20250407;20250407;1000000;BCN;BCN;186;320;J;1;;;;;S25;6731;;;31MAR25 1217;
N;LYS;EC 4382;A;0845;20250414;20250414;1000000;BCN;BCN;156;319;J;1;;;;;S25;6732;;;31MAR25 1217;
N;LYS;EC 4382;A;0845;20250421;20250421;1000000;BCN;BCN;186;320;J;1;;;;;S25;6733;;;05MAR25 1041;
N;LYS;EC 4382;A;0845;20250428;20250428;1000000;BCN;BCN;156;319;J;1;;;;;S25;6734;;;19MAR25 1450;
N;LYS;EC 4382;A;0845;20250505;20250505;1000000;BCN;BCN;186;320;J;1;;;;;S25;6735;;;19MAR25 1450;
N;LYS;EC 4382;A;0845;20250512;20250512;1000000;BCN;BCN;156;319;J;1;;;;;S25;6736;;;19MAR25 1450;
N;LYS;EC 4382;A;0845;20250519;20250519;1000000;BCN;BCN;186;320;J;1;;;;;S25;6737;;;19MAR25 1450;
N;LYS;EC 4382;A;1210;20250523;20250523;0000500;BCN;BCN;186;320;J;1;;;;;S25;6738;;;30MAY25 1113;
N;LYS;EC 4382;A;0845;20250526;20250526;1000000;BCN;BCN;156;319;J;1;;;;;S25;6739;;;17APR25 0836;
N;LYS;EC 4382;A;1210;20250530;20250530;0000500;BCN;BCN;186;32N;J;1;;;;;S25;6740;;;30MAY25 1113;
N;LYS;EC 4382;A;0845;20250602;20250616;1000000;BCN;BCN;186;320;J;1;;;;;S25;6741;;;17APR25 0836;
N;LYS;EC 4382;A;1210;20250606;20250620;0000500;BCN;BCN;186;320;J;1;;;;;S25;6742;;;30MAY25 1113;
N;LYS;EC 4382;A;0845;20250901;20250915;1000000;BCN;BCN;156;319;J;1;;;;;S25;6743;;;03JUL25 1049;
N;LYS;EC 4382;A;1210;20250905;20250926;0000500;BCN;BCN;156;319;J;1;;;;;S25;6744;;;03JUL25 1050;
N;LYS;EC 4382;A;0845;20250922;20250929;1000000;BCN;BCN;186;320;J;1;;;;;S25;6745;;;03JUL25 1049;
N;LYS;EC 4382;A;1210;20251003;20251010;0000500;BCN;BCN;186;320;J;1;;;;;S25;6746;;;31JUL25 1504;
N;LYS;EC 4382;A;0845;20251006;20251013;1000000;BCN;BCN;186;320;J;1;;;;;S25;6747;;;31JUL25 1503;
N;LYS;EC 4382;A;1210;20251017;20251024;0000500;BCN;BCN;156;319;J;1;;;;;S25;6748;;;31JUL25 1504;
N;LYS;EC 4382;A;0845;20251020;20251020;1000000;BCN;BCN;156;319;J;1;;;;;S25;6749;;;31JUL25 1503;
N;LYS;EC 4383;D;1750;20250330;20250406;0000007;BCN;BCN;156;319;J;1;;;;;S25;6750;;;05MAR25 1046;
N;LYS;EC 4383;D;0445;20250401;20250401;0200000;BCN;BCN;156;319;J;1;;;;;S25;6751;;;05MAR25 1041;
N;LYS;EC 4383;D;1240;20250402;20250430;0030000;BCN;BCN;156;319;J;1;;;;;S25;6752;;;05MAR25 1043;
N;LYS;EC 4383;D;1255;20250403;20250410;0004000;BCN;BCN;156;319;J;1;;;;;S25;6753;;;05MAR25 1043;
N;LYS;EC 4383;D;1740;20250404;20250418;0000500;BCN;BCN;156;319;J;1;;;;;S25;6754;;;05MAR25 1046;
N;LYS;EC 4383;D;1450;20250405;20250405;0000060;BCN;BCN;156;319;J;1;;;;;S25;6755;;;05MAR25 1044;
N;LYS;EC 4383;D;0445;20250408;20250429;0200000;BCN;BCN;186;320;J;1;;;;;S25;6756;;;05MAR25 1041;
N;LYS;EC 4383;D;1450;20250412;20250412;0000060;BCN;BCN;186;320;J;1;;;;;S25;6757;;;05MAR25 1044;
N;LYS;EC 4383;D;1750;20250413;20250420;0000007;BCN;BCN;186;320;J;1;;;;;S25;6758;;;05MAR25 1046;
N;LYS;EC 4383;D;1255;20250417;20250501;0004000;BCN;BCN;186;320;J;1;;;;;S25;6759;;;19MAR25 1451;
N;LYS;EC 4383;D;1450;20250419;20250503;0000060;BCN;BCN;156;319;J;1;;;;;S25;6760;;;19MAR25 1452;
N;LYS;EC 4383;D;1740;20250425;20250425;0000500;BCN;BCN;186;320;J;1;;;;;S25;6761;;;05MAR25 1046;
N;LYS;EC 4383;D;1750;20250427;20250427;0000007;BCN;BCN;156;319;J;1;;;;;S25;6762;;;19MAR25 1453;
N;LYS;EC 4383;D;1740;20250502;20250509;0000500;BCN;BCN;186;320;J;1;;;;;S25;6763;;;19MAR25 1453;
N;LYS;EC 4383;D;1750;20250504;20250525;0000007;BCN;BCN;186;320;J;1;;;;;S25;6764;;;19MAR25 1453;
N;LYS;EC 4383;D;0445;20250506;20250506;0200000;BCN;BCN;186;320;J;1;;;;;S25;6765;;;19MAR25 1449;
N;LYS;EC 4383;D;1240;20250507;20250521;0030000;BCN;BCN;156;319;J;1;;;;;S25;6766;;;19MAR25 1451;
N;LYS;EC 4383;D;1255;20250508;20250522;0004000;BCN;BCN;156;319;J;1;;;;;S25;6767;;;19MAR25 1451;
N;LYS;EC 4383;D;1450;20250510;20250524;0000060;BCN;BCN;186;320;J;1;;;;;S25;6768;;;19MAR25 1452;
N;LYS;EC 4383;D;0445;20250513;20250520;0200000;BCN;BCN;156;319;J;1;;;;;S25;6769;;;19MAR25 1449;
N;LYS;EC 4383;D;1740;20250516;20250516;0000500;BCN;BCN;156;319;J;1;;;;;S25;6770;;;19MAR25 1453;
N;LYS;EC 4383;D;1155;20250519;20250616;1000000;BCN;BCN;186;320;J;1;;;;;S25;6771;;;29JAN25 1501;
N;LYS;EC 4383;D;0445;20250527;20250527;0200000;BCN;BCN;186;320;J;1;;;;;S25;6772;;;19MAR25 1449;
N;LYS;EC 4383;D;1240;20250528;20250528;0030000;BCN;BCN;186;320;J;1;;;;;S25;6773;;;17APR25 0841;
N;LYS;EC 4383;D;1255;20250529;20250529;0004000;BCN;BCN;186;320;J;1;;;;;S25;6774;;;19MAR25 1451;
N;LYS;EC 4383;D;1740;20250530;20250530;0000500;BCN;BCN;186;320;J;1;;;;;S25;6775;;;19MAR25 1453;
N;LYS;EC 4383;D;1450;20250531;20250614;0000060;BCN;BCN;156;319;J;1;;;;;S25;6776;;;17APR25 0838;
N;LYS;EC 4383;D;1750;20250601;20250601;0000007;BCN;BCN;156;319;J;1;;;;;S25;6777;;;17APR25 0839;
N;LYS;EC 4383;D;0445;20250603;20250610;0200000;BCN;BCN;156;319;J;1;;;;;S25;6778;;;17APR25 0836;
N;LYS;EC 4383;D;1240;20250604;20250618;0030000;BCN;BCN;156;319;J;1;;;;;S25;6779;;;17APR25 0841;
N;LYS;EC 4383;D;1255;20250605;20250619;0004000;BCN;BCN;156;319;J;1;;;;;S25;6780;;;19MAR25 1451;
N;LYS;EC 4383;D;1740;20250606;20250620;0000500;BCN;BCN;156;319;J;1;;;;;S25;6781;;;19MAR25 1453;
N;LYS;EC 4383;D;1750;20250608;20250608;0000007;BCN;BCN;186;320;J;1;;;;;S25;6782;;;15JUN25 1659;
N;LYS;EC 4383;D;0445;20250617;20250617;0200000;BCN;BCN;186;320;J;1;;;;;S25;6783;;;17APR25 0836;
N;LYS;EC 4383;D;1450;20250621;20250621;0000060;BCN;BCN;186;320;J;1;;;;;S25;6784;;;17APR25 0838;
N;LYS;EC 4383;D;1750;20250622;20250622;0000007;BCN;BCN;186;320;J;1;;;;;S25;6785;;;15JUN25 1659;
N;LYS;EC 4383;D;1310;20250623;20250818;1000000;BCN;BCN;186;320;J;1;;;;;S25;6786;;;22MAY25 1306;
N;LYS;EC 4383;D;1240;20250625;20250625;0030000;BCN;BCN;186;320;J;1;;;;;S25;6787;;;06MAY25 1508;
N;LYS;EC 4383;D;1035;20250627;20250627;0000500;BCN;BCN;186;320;J;1;;;;;S25;6788;;;06MAY25 1509;
N;LYS;EC 4383;D;1240;20250629;20250629;0000007;BCN;BCN;186;320;J;1;;;;;S25;6789;;;05JUL25 1107;
N;LYS;EC 4383;D;1240;20250702;20250702;0030000;BCN;BCN;156;319;J;1;;;;;S25;6790;;;20MAY25 1250;
N;LYS;EC 4383;D;1240;20250706;20250706;0000007;BCN;BCN;186;320;J;1;;;;;S25;6791;;;05JUL25 1127;
N;LYS;EC 4383;D;1240;20250709;20250709;0030000;BCN;BCN;186;320;J;1;;;;;S25;6792;;;06MAY25 1508;
N;LYS;EC 4383;D;1035;20250711;20250725;0000500;BCN;BCN;186;320;J;1;;;;;S25;6793;;;22MAY25 1305;
N;LYS;EC 4383;D;1240;20250713;20250831;0000007;BCN;BCN;186;320;J;1;;;;;S25;6794;;;05JUL25 1107;
N;LYS;EC 4383;D;1240;20250716;20250723;0030000;BCN;BCN;156;319;J;1;;;;;S25;6795;;;20MAY25 1250;
N;LYS;EC 4383;D;1240;20250730;20250730;0030000;BCN;BCN;186;320;J;1;;;;;S25;6796;;;22MAY25 1306;
N;LYS;EC 4383;D;1035;20250801;20250801;0000500;BCN;BCN;156;319;J;1;;;;;S25;6797;;;22MAY25 1305;
N;LYS;EC 4383;D;1240;20250806;20250827;0030000;BCN;BCN;156;319;J;1;;;;;S25;6798;;;22MAY25 1306;
N;LYS;EC 4383;D;1035;20250808;20250815;0000500;BCN;BCN;186;320;J;1;;;;;S25;6799;;;22MAY25 1305;
N;LYS;EC 4383;D;1035;20250822;20250829;0000500;BCN;BCN;156;319;J;1;;;;;S25;6800;;;22MAY25 1305;
N;LYS;EC 4383;D;1310;20250825;20250825;1000000;BCN;BCN;156;319;J;1;;;;;S25;6801;;;22MAY25 1306;
N;LYS;EC 4383;D;1155;20250901;20250901;1000000;BCN;BCN;186;320;J;1;;;;;S25;6802;;;03JUL25 1050;
N;LYS;EC 4383;D;0445;20250902;20250902;0200000;BCN;BCN;186;320;J;1;;;;;S25;6803;;;03JUL25 1048;
N;LYS;EC 4383;D;1240;20250903;20250910;0030000;BCN;BCN;156;319;J;1;;;;;S25;6804;;;03JUL25 1050;
N;LYS;EC 4383;D;1255;20250904;20250904;0004000;BCN;BCN;156;319;J;1;;;;;S25;6805;;;03JUL25 1050;
N;LYS;EC 4383;D;1740;20250905;20251024;0000500;BCN;BCN;156;319;J;1;;;;;S25;6806;;;10OCT24 1554;
N;LYS;EC 4383;D;1450;20250906;20251025;0000060;BCN;BCN;156;319;J;1;;;;;S25;6807;;;29JAN25 1512;
N;LYS;EC 4383;D;1750;20250907;20250928;0000007;BCN;BCN;186;320;J;1;;;;;S25;6808;;;03JUL25 1052;
N;LYS;EC 4383;D;1155;20250908;20250908;1000000;BCN;BCN;156;319;J;1;;;;;S25;6809;;;03JUL25 1050;
N;LYS;EC 4383;D;0445;20250909;20251021;0200000;BCN;BCN;156;319;J;1;;;;;S25;6810;;;03JUL25 1048;
N;LYS;EC 4383;D;1255;20250911;20250911;0004000;BCN;BCN;186;320;J;1;;;;;S25;6811;;;03JUL25 1050;
N;LYS;EC 4383;D;1155;20250915;20251020;1000000;BCN;BCN;186;320;J;1;;;;;S25;6812;;;03JUL25 1050;
N;LYS;EC 4383;D;1240;20250917;20250924;0030000;BCN;BCN;186;320;J;1;;;;;S25;6813;;;31JUL25 1502;
N;LYS;EC 4383;D;1255;20250918;20250918;0004000;BCN;BCN;156;319;J;1;;;;;S25;6814;;;03JUL25 1050;
N;LYS;EC 4383;D;1255;20250925;20250925;0004000;BCN;BCN;186;320;J;1;;;;;S25;6815;;;31JUL25 1502;
N;LYS;EC 4383;D;1240;20251001;20251022;0030000;BCN;BCN;156;319;J;1;;;;;S25;6816;;;31JUL25 1502;
N;LYS;EC 4383;D;1255;20251002;20251002;0004000;BCN;BCN;156;319;J;1;;;;;S25;6817;;;31JUL25 1502;
N;LYS;EC 4383;D;1750;20251005;20251012;0000007;BCN;BCN;186;320;J;1;;;;;S25;6818;;;31JUL25 1506;
N;LYS;EC 4383;D;1255;20251009;20251009;0004000;BCN;BCN;186;320;J;1;;;;;S25;6819;;;31JUL25 1502;
N;LYS;EC 4383;D;1255;20251016;20251016;0004000;BCN;BCN;156;319;J;1;;;;;S25;6820;;;31JUL25 1502;
N;LYS;EC 4383;D;1750;20251019;20251019;0000007;BCN;BCN;156;319;J;1;;;;;S25;6821;;;31JUL25 1506;
N;LYS;EC 4383;D;1255;20251023;20251023;0004000;BCN;BCN;186;320;J;1;;;;;S25;6822;;;31JUL25 1502;
N;LYS;EC 4384;A;2115;20250330;20250406;0000007;BCN;BCN;156;319;J;1;;;;;S25;6823;;;05MAR25 1048;
N;LYS;EC 4384;A;0835;20250401;20250401;0200000;BCN;BCN;156;319;J;1;;;;;S25;6824;;;05MAR25 1041;
N;LYS;EC 4384;A;1605;20250402;20250430;0030000;BCN;BCN;156;319;J;1;;;;;S25;6825;;;05MAR25 1045;
N;LYS;EC 4384;A;1625;20250403;20250410;0004000;BCN;BCN;156;319;J;1;;;;;S25;6826;;;05MAR25 1045;
N;LYS;EC 4384;A;2105;20250404;20250418;0000500;BCN;BCN;156;319;J;1;;;;;S25;6827;;;05MAR25 1048;
N;LYS;EC 4384;A;1815;20250405;20250405;0000060;BCN;BCN;156;319;J;1;;;;;S25;6828;;;05MAR25 1046;
N;LYS;EC 4384;A;0835;20250408;20250429;0200000;BCN;BCN;186;320;J;1;;;;;S25;6829;;;05MAR25 1041;
N;LYS;EC 4384;A;1815;20250412;20250412;0000060;BCN;BCN;186;320;J;1;;;;;S25;6830;;;05MAR25 1046;
N;LYS;EC 4384;A;2115;20250413;20250420;0000007;BCN;BCN;186;320;J;1;;;;;S25;6831;;;05MAR25 1048;
N;LYS;EC 4384;A;1625;20250417;20250501;0004000;BCN;BCN;186;320;J;1;;;;;S25;6832;;;19MAR25 1452;
N;LYS;EC 4384;A;1815;20250419;20250503;0000060;BCN;BCN;156;319;J;1;;;;;S25;6833;;;19MAR25 1453;
N;LYS;EC 4384;A;2105;20250425;20250425;0000500;BCN;BCN;186;320;J;1;;;;;S25;6834;;;05MAR25 1048;
N;LYS;EC 4384;A;2115;20250427;20250427;0000007;BCN;BCN;156;319;J;1;;;;;S25;6835;;;19MAR25 1454;
N;LYS;EC 4384;A;2105;20250502;20250509;0000500;BCN;BCN;186;320;J;1;;;;;S25;6836;;;19MAR25 1454;
N;LYS;EC 4384;A;2115;20250504;20250525;0000007;BCN;BCN;186;320;J;1;;;;;S25;6837;;;19MAR25 1454;
N;LYS;EC 4384;A;0835;20250506;20250506;0200000;BCN;BCN;186;320;J;1;;;;;S25;6838;;;19MAR25 1450;
N;LYS;EC 4384;A;1605;20250507;20250521;0030000;BCN;BCN;156;319;J;1;;;;;S25;6839;;;19MAR25 1452;
N;LYS;EC 4384;A;1625;20250508;20250522;0004000;BCN;BCN;156;319;J;1;;;;;S25;6840;;;19MAR25 1452;
N;LYS;EC 4384;A;1815;20250510;20250524;0000060;BCN;BCN;186;320;J;1;;;;;S25;6841;;;19MAR25 1453;
N;LYS;EC 4384;A;0835;20250513;20250520;0200000;BCN;BCN;156;319;J;1;;;;;S25;6842;;;19MAR25 1450;
N;LYS;EC 4384;A;2105;20250516;20250516;0000500;BCN;BCN;156;319;J;1;;;;;S25;6843;;;19MAR25 1454;
N;LYS;EC 4384;A;1520;20250519;20250616;1000000;BCN;BCN;186;320;J;1;;;;;S25;6844;;;29JAN25 1501;
N;LYS;EC 4384;A;0835;20250527;20250527;0200000;BCN;BCN;186;320;J;1;;;;;S25;6845;;;19MAR25 1450;
N;LYS;EC 4384;A;1605;20250528;20250528;0030000;BCN;BCN;186;320;J;1;;;;;S25;6846;;;17APR25 0840;
N;LYS;EC 4384;A;1625;20250529;20250529;0004000;BCN;BCN;186;320;J;1;;;;;S25;6847;;;19MAR25 1452;
N;LYS;EC 4384;A;2105;20250530;20250530;0000500;BCN;BCN;186;320;J;1;;;;;S25;6848;;;19MAR25 1454;
